Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Keine Marke,Span niederl Gurke lose,"€ 0,55",,"pro Einheit = 0,55","pro Einheit = 0,55",Kl. I,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_058.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000378,obs_0000014439|obs_0000013419|obs_0000012212|obs_0000012235|obs_0000002563|obs_0000026127|obs_0000003696|obs_0000034521|obs_0000027093|obs_0000001511,obs_0000014439|obs_0000013419|obs_0000012212,,
Keine Marke,Span niederl Paprika,"€ 1,79","€ 2,59","1 kg = 3,58","1 kg = 3,58","gemischt in den Farben Rot, Gelb und Grün, Kl. I",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_583.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000379,obs_0000011384|obs_0000011395,,,
Paulaner,Spezi,"€ 10,99",,"1 l = 1,10","1 l = 1,10","Orangenlimonade mit Cola, koffeinhaltig, auch als Zero (+ 3.10 Pfand)",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_264.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000380,obs_0000027152|obs_0000010907|obs_0000022812|obs_0000033836|obs_0000012863|obs_0000026321|obs_0000013907|obs_0000000637|obs_0000027903|obs_0000010207|obs_0000034439|obs_0000012187|obs_0000015662|obs_0000006363|obs_0000031347|obs_0000005456|obs_0000030685|obs_0000014342|obs_0000005257|obs_0000007080|obs_0000005812|obs_0000032720,obs_0000027152|obs_0000010907|obs_0000022812|obs_0000033836|obs_0000012863|obs_0000005456|obs_0000026321|obs_0000013907|obs_0000000637|obs_0000027903,,x
SCHULTE,Sportler-Salami,"€ 1,19",,"pro Einheit = 100,00","pro Einheit = 100,00",fettreduziert,Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_578.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000381,obs_0000015369|obs_0000013910|obs_0000009837|obs_0000009378|obs_0000009024|obs_0000010610|obs_0000012788|obs_0000031937|obs_0000029869|obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198|obs_0000010234,obs_0000015369|obs_0000013910|obs_0000009837|obs_0000009378|obs_0000031937|obs_0000009024|obs_0000010610|obs_0000012788,,
Zenker,Springform,"€ 5,99","€ 9,99","pro Einheit = 5,99","pro Einheit = 5,99","Aus Stahlblech Mit Antihaftbeschichtung Backofenfest bis 230 °C Größe ca. Ø 26 x 6,5 cm",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_383.jpg,"cat_non_food,tag_ultra_processed",,,ref_000382,obs_0000025516|obs_0000031045|obs_0000010260|obs_0000025116|obs_0000010374|obs_0000010475|obs_0000013423|obs_0000025490|obs_0000014743|obs_0000019668|obs_0000013911|obs_0000025697|obs_0000013424|obs_0000025244|obs_0000025291,obs_0000025516|obs_0000031045,,x
FINISH,Spülmaschinen-Caps,"€ 15,99",,"pro Einheit = 0,16","pro Einheit = 0,16","Powerball All in 1, versch. Sorten, = 100 - 121 Anwendungen",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_614.jpg,cat_drogerie,,,ref_000383,obs_0000010767|obs_0000013425|obs_0000015515|obs_0000012012|obs_0000033109|obs_0000032999,obs_0000010767|obs_0000002593|obs_0000009508|obs_0000033611|obs_0000013425|obs_0000009969|obs_0000003317,,
LIV BO,Stabhandbrause-Set,"€ 7,99",,"pro Einheit = 7,99","pro Einheit = 7,99","Aus Kunststoff, Silikon und Edelstahl Flexible Antikalk-Softdüsen Wasserspareinsatz (bis zu 40 % Ersparnis) Mit Drehkonus (gegen Verdrehen) Standardanschluss (1/2 Zoll) Duschkopf Ø ca. 3,1 cm Brauseschlauch ca. 175 cm Inkl. 2 Dichtungen und Wandhalterung 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_396.jpg,cat_non_food,,,ref_000384,,,,
Bosch,Stabmixer MSM14100,"€ 19,99",,"pro Einheit = 19,99","pro Einheit = 19,99",1 Geschwindigkeitsstufe Abnehmbarer Mixfuß aus Kunststoff Mit 4-Klingen-Edelstahl-Messer Mit transparentem Mixbecher Mixfuß und - becher spülmaschinengeeignet 400 W,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_343.jpg,cat_non_food,,,ref_000385,obs_0000023564|obs_0000025753,,,x
LIVARNO,Stapelsessel Houston,"€ 29,99",,"pro Einheit = 29,99","pro Einheit = 29,99","Ideal für Balkon, Garten oder Terrasse Pulverbeschichteter Aluminium-Leichtrahmen Mit komfortabler Textilbespannung Witterungs- und UV-beständig, strapazierfähig Sitzhöhe ca. 45 cm Mit bodenschonenden Schutzkappen Platzsparend stapelbar Einfach zu reinigen Belastbarkeit max. 120 kg Größe ca. B 62 x H 99 x T 63 cm 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_415.jpg,cat_non_food,,,ref_000386,,,,
FREDA,Steinofenpizza,"€ 4,99","€ 6,49","1 kg = 10,51 - 11,75","1 kg = 10,51 - 11,75",versch. Sorten,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_169.jpg,"cat_tiefkuehl,sub_tk_pizza,tag_ultra_processed",,,ref_000387,obs_0000008064|obs_0000018848|obs_0000021159|obs_0000017577|obs_0000016325|obs_0000017368|obs_0000025448|obs_0000024681|obs_0000020340|obs_0000023012|obs_0000000627|obs_0000017928|obs_0000025509|obs_0000021035|obs_0000034098|obs_0000005946|obs_0000034874|obs_0000006848|obs_0000025073|obs_0000020216|obs_0000003588,obs_0000018848|obs_0000021159|obs_0000017577|obs_0000016325|obs_0000017368|obs_0000025448|obs_0000024681|obs_0000020340|obs_0000008064,,
K-CLASSIC,Stremellachs,"€ 2,59","€ 3,29","1 kg = 20,72","1 kg = 20,72",versch. Sorten,Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_581.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_milchprodukte,tag_high_protein,tag_ultra_processed",,,ref_000388,obs_0000008383|obs_0000004211|obs_0000000472|obs_0000004638|obs_0000005065|obs_0000031753|obs_0000003096|obs_0000023231|obs_0000029532,obs_0000004211|obs_0000008383|obs_0000000472|obs_0000004638|obs_0000005065|obs_0000031753|obs_0000003096,,
K-CLASSIC,Studentenfutter,"€ 1,79",,"1 kg = 8,95","1 kg = 8,95",Klassik oder Exotic,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_224.jpg,"cat_grundnahrung,diet_gluten_free,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,BLS-H810000,ref_000389,obs_0000014822|obs_0000013434|obs_0000012180|obs_0000014830|obs_0000014137|obs_0000001331|obs_0000023282|obs_0000032018,obs_0000014822|obs_0000013434|obs_0000012180,,
ÜLTJE,Studentenfutter Original,"€ 2,49","€ 3,49","1 kg = 12,45","1 kg = 12,45",mit Rosinen,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_251.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_vegetarian,sub_milchprodukte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,BLS-H810000,ref_000390,obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000014822|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000013434|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000012180|obs_0000014249|obs_0000028630,,,
STORCK,Super-Dickmann s,"€ 1,79",,"1 kg = 7,16","1 kg = 7,16",super große Schaumküsse mit knackiger Schokolade,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_261.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000391,obs_0000012403|obs_0000013436|obs_0000014329|obs_0000007695|obs_0000006044,obs_0000007695|obs_0000012403|obs_0000013436|obs_0000006044,,
Keine Marke,Südafrik Passionsfrucht,"€ 2,49","€ 2,99","pro Einheit = 3,00","pro Einheit = 3,00",Kl. I,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_086.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000392,obs_0000013440|obs_0000011388|obs_0000008964|obs_0000030613|obs_0000013976|obs_0000027420|obs_0000003114|obs_0000033714|obs_0000028626|obs_0000028512,obs_0000013440,,
Keine Marke,Südafrik ind Tafeltrauben hell,"€ 1,79","€ 2,49","1 kg = 3,58","1 kg = 3,58","Sorte laut Auszeichnung, Kl. I",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_062.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000393,obs_0000010552|obs_0000012251|obs_0000008710|obs_0000034841|obs_0000028721|obs_0000009785|obs_0000008765|obs_0000010312|obs_0000008792|obs_0000031873|obs_0000031386|obs_0000028835|obs_0000034475|obs_0000028335|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000014088|obs_0000010541|obs_0000014654|obs_0000008527|obs_0000028550|obs_0000009624|obs_0000008658|obs_0000010211|obs_0000028667,,,
RÜGENWALDER MÜHLE,Teewurst,"€ 1,79","€ 2,39","pro Einheit = 100,00","pro Einheit = 100,00",fein oder grob,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_129.jpg,"cat_fleisch_wurst,diet_vegan,sub_fleischersatz,sub_wurst,tag_ultra_processed",,,ref_000394,obs_0000009735|obs_0000010122|obs_0000034591|obs_0000014370|obs_0000012199|obs_0000009269|obs_0000006344|obs_0000013925|obs_0000001033|obs_0000012777|obs_0000010935|obs_0000007050|obs_0000005787|obs_0000028074|obs_0000030895|obs_0000006870|obs_0000029541|obs_0000007415|obs_0000032537|obs_0000032197,obs_0000009735|obs_0000001033|obs_0000010122|obs_0000007050|obs_0000005787|obs_0000034591|obs_0000014370|obs_0000012199|obs_0000009269|obs_0000006344|obs_0000006870|obs_0000013925|obs_0000012777|obs_0000007415,,
EASYMAXX,Teleskop-Insektenschutz,"€ 39,99",,"pro Einheit = 39,99","pro Einheit = 39,99","Passgenauer Insektenschutz in 3 Minuten Steckrahmen aus robustem, leichtem Aluminium Dehnbares Netz aus Nylon und Spandex Rahmen ausziehbar, Netz passt sich an Nur auffalten, ausziehen und einklemmen Kein Bohren, Schrauben, Zuschneiden etc. Klemmfixierung direkt innen am Fenster Für Fensteröffnungen ca. 70 - 80 x 115 - 135 cm",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_366.jpg,cat_non_food,,,ref_000395,,,,
LUMINARC,Teller flach CADIX,"€ 5,99","€ 12,99","pro Einheit = 6,00","pro Einheit = 6,00",Aus Hartglas Mikrowellen- und spülmaschinengeeignet Größe je ca. Ø 25 cm,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_393.jpg,cat_non_food,,,ref_000396,obs_0000012073|obs_0000012074|obs_0000012554,obs_0000012073,,
LUMINARC,Teller tief CADIX,"€ 5,99","€ 12,99","pro Einheit = 6,00","pro Einheit = 6,00",Aus Hartglas Mikrowellen- und spülmaschinengeeignet Größe je ca. Ø 23 cm,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_392.jpg,"cat_non_food,tag_ultra_processed",,,ref_000397,obs_0000012074|obs_0000012073|obs_0000012554,obs_0000012074,,
RASG N,Tempranillo Rosado Syrah,"€ 2,99",,"1 l = 3,99","1 l = 3,99","Spanien, z. B. Tempranillo: würzig, rund, Aromen von Brombeere und Schwarzkirsche, passt zu würzigem Käse, mediterraner Küche",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_286.jpg,cat_getraenke,,,ref_000398,obs_0000013449|obs_0000011582|obs_0000028789,obs_0000013449|obs_0000011582,,
JACK DANIEL S,Tennessee-Whiskey,"€ 14,99","€ 19,99","1 l = 21,42","1 l = 21,42","Original, mit kraftvollem, würzigem Geschmack, oder Whiskey-Likör Honey, 35 - 40 Vol. %",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_281.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000399,obs_0000028331|obs_0000001910|obs_0000017117|obs_0000016869|obs_0000027158|obs_0000022150|obs_0000018076|obs_0000028481|obs_0000001881|obs_0000002975|obs_0000014634|obs_0000032446|obs_0000029438|obs_0000032027|obs_0000007454|obs_0000007084|obs_0000028134,obs_0000028331|obs_0000032446|obs_0000017117|obs_0000029438|obs_0000032027|obs_0000007454|obs_0000001910|obs_0000016869,,
SIERRA,Tequila Blanco o Reposado,"€ 9,99","€ 16,99","1 l = 14,28","1 l = 14,28","mexikanische Tequila-Spirituose, 35 Vol. %",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_005.jpg,cat_getraenke,,,ref_000400,obs_0000012421|obs_0000013450|obs_0000015058|obs_0000031728|obs_0000008660|obs_0000033501,obs_0000012421|obs_0000013450|obs_0000015058,,
emsa,Thermobecher Travel Mug,"€ 17,99","€ 34,99","pro Einheit = 17,99","pro Einheit = 17,99","Aus doppelwandigem Edelstahl Teilweise mit Silikon-Manschette Deckel mit Drucktastenverschluss Hält bis zu 6 h heiß und 12 h kalt Spülmaschinengeeignet Versch. Ausführungen Fassungsvermögen ca. 500 ml Größe ca. Ø 8,3 x 24 cm",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_385.jpg,cat_non_food,,,ref_000401,obs_0000013000|obs_0000013451|obs_0000014737|obs_0000011229|obs_0000017764|obs_0000035118|obs_0000017444|obs_0000026694|obs_0000010450|obs_0000018135|obs_0000018672|obs_0000012072,obs_0000013000|obs_0000010450,,x
TRISTAR,Toaster BR1064 KL,"€ 9,99","€ 12,99","pro Einheit = 9,99","pro Einheit = 9,99",7 einstellbare Bräunungsstufen Automatische Pop-up-Funktion Mit Brötchenaufsatz Herausnehmbare Krümelschublade 750 W,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_365.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed",,,ref_000402,obs_0000023565|obs_0000017566|obs_0000021535|obs_0000018855|obs_0000020716|obs_0000022382|obs_0000002036,,,
HAKLE,Toilettenpapier mit Dekor,"€ 4,99",,"pro Einheit = 150,00","pro Einheit = 150,00","»Jasmin« oder »Lovely Times«, 3-lagig",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_312.jpg,cat_drogerie,,,ref_000403,obs_0000014665|obs_0000027323|obs_0000033855|obs_0000013454|obs_0000011770|obs_0000034674|obs_0000010282|obs_0000002116|obs_0000026693|obs_0000034994|obs_0000028891|obs_0000004318|obs_0000033004|obs_0000000261|obs_0000033135|obs_0000006587|obs_0000000527|obs_0000004745|obs_0000033514|obs_0000000748|obs_0000008992|obs_0000000809|obs_0000033636|obs_0000023741|obs_0000025816|obs_0000001341|obs_0000028024|obs_0000003599|obs_0000001568|obs_0000024163|obs_0000013932|obs_0000028373|obs_0000026332|obs_0000003891,,,
MILKANA,Tolle Rolle oder Schmelzkäse-Zubereitung,"€ 1,89",,"1 kg = 9,95 - 18,90","1 kg = 9,95 - 18,90","schnittfester Mozzarella oder versch. Sorten Schmelzkäse, 20 - 50 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_588.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000404,obs_0000012325|obs_0000014818|obs_0000013933|obs_0000008730|obs_0000024197|obs_0000020360|obs_0000017697|obs_0000018737|obs_0000021179|obs_0000023777|obs_0000021759|obs_0000009126|obs_0000018242|obs_0000021976|obs_0000010223|obs_0000019058,obs_0000012325|obs_0000014818|obs_0000013933,,
K-CLASSIC,Tomatensaft,"€ 0,99","€ 1,29","pro Einheit = 1,00","pro Einheit = 1,00","aus Konzentrat, mit Meersalz und Pfeffer verfeinert",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_275.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000405,obs_0000008566|obs_0000034652,obs_0000008566|obs_0000034652,,
K-CLASSIC,Tortelloni,"€ 0,79","€ 0,99","1 kg = 3,16","1 kg = 3,16",versch. Sorten,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_215.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_nudeln,tag_ultra_processed",,,ref_000406,obs_0000010656|obs_0000008812|obs_0000008226|obs_0000004343|obs_0000000276|obs_0000012826|obs_0000004770|obs_0000011060|obs_0000003071|obs_0000003916|obs_0000009327|obs_0000009798|obs_0000011905|obs_0000000725|obs_0000034267|obs_0000018071|obs_0000028681|obs_0000018771|obs_0000000688|obs_0000017394|obs_0000028561|obs_0000014972|obs_0000005384,obs_0000008226|obs_0000004343|obs_0000000276|obs_0000010656|obs_0000012826|obs_0000008812|obs_0000004770|obs_0000011060|obs_0000003071|obs_0000009327|obs_0000009798|obs_0000011905|obs_0000003916,,
MISTER FREE D,Tortilla-Chips,"€ 1,49","€ 2,69","1 kg = 11,04","1 kg = 11,04","Cheezie, Blue Maize oder Avocado",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_239.jpg,"cat_knabbern_naschen,tag_ultra_processed",,BLS-C546000,ref_000407,obs_0000026827|obs_0000015272|obs_0000018514|obs_0000011548|obs_0000033689|obs_0000022996|obs_0000007684|obs_0000014349|obs_0000002584|obs_0000035109|obs_0000003161|obs_0000023296|obs_0000014595|obs_0000011110|obs_0000033655|obs_0000034193|obs_0000031705|obs_0000021217|obs_0000024980|obs_0000020398,obs_0000008236|obs_0000002126|obs_0000010390|obs_0000026827|obs_0000015272,,
GIOVANNI RANA,Tradizionali oder Amore di Pesto,"€ 2,49","€ 3,79","1 kg = 15,16","1 kg = 15,16","Cappelletti, Tortelloni oder Ravioli, versch. Sorten",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_172.jpg,"cat_grundnahrung,sub_nudeln,tag_ultra_processed",,,ref_000408,obs_0000013936|obs_0000006836|obs_0000005569|obs_0000025099|obs_0000001549|obs_0000020017|obs_0000003675|obs_0000000146|obs_0000018607|obs_0000016639|obs_0000023299|obs_0000011527|obs_0000019219|obs_0000011089|obs_0000014195|obs_0000015289|obs_0000019945|obs_0000015872,obs_0000013936|obs_0000006836|obs_0000005569,,
K-CLASSIC,Unsere Feinen Weizenbrötchen,"€ 0,79","€ 0,99","1 kg = 2,20","1 kg = 2,20",Weizen- oder Weizenmischbrötchen zum Fertigbacken,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_200.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000409,obs_0000014552|obs_0000002587|obs_0000031710|obs_0000003165|obs_0000034943|obs_0000033748|obs_0000033956|obs_0000034146|obs_0000019915|obs_0000034350|obs_0000034558|obs_0000006062|obs_0000006063|obs_0000034771,obs_0000014552,,
ASBACH,Uralt,"€ 9,99","€ 13,99","1 l = 14,28","1 l = 14,28","Weinbrand, gereift in Limousin-Eichenfässern, 36 Vol. %",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_280.jpg,cat_getraenke,,,ref_000410,obs_0000011978|obs_0000025953|obs_0000028747|obs_0000014259|obs_0000030062|obs_0000007651|obs_0000007257|obs_0000006014|obs_0000006560,obs_0000011978|obs_0000034645,,
